step,hour,txn_type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,balance_diff_orig,balance_diff_dest,amount_to_balance_ratio,dest_balance_zeroed,night_txn_flag,weekend_flag,round_amount_flag,is_fraud,txn_type_enc,log_amount,log_old_bal_orig,error_balance_orig,error_balance_dest,surp_orig_zeroed,high_amount_flag,balance_drain_pct,is_transfer_cashout,fraud_score,fraud_tier,ml_alert
536,8,CASH_IN,26778.82,C6660883,6079.58,32858.4,C1645516,465.89,27244.71,-26778.82,26778.82,4.4047,0,0,0,0,0,0,10.195403897788669,8.712855365147266,-53557.64,0.0,0,0,4.403991066641669,0,0.0,Low,0
342,6,CASH_OUT,1692.26,C6616932,48711.79,47019.53,C1446788,8776.27,10468.53,1692.26,1692.26,0.0347,0,0,0,0,0,1,7.4344109438800245,10.793696902926651,0.0,0.0,0,0,0.0347395417096824,1,0.0,Low,0
133,13,DEBIT,9880.81,C8375195,39313.74,29432.93,C8276669,69449.08,79329.89,9880.81,9880.81,0.2513,0,0,1,0,0,2,9.198450972343705,10.57935479115181,0.0,0.0,0,0,0.2513258386040452,0,0.0,Low,0
386,2,CASH_IN,4249.24,C9418854,62349.8,66599.04,C5393968,3412.2,7661.44,-4249.24,4249.24,0.0682,0,1,0,0,0,0,8.354730730912294,11.040531781819775,-8498.479999999989,0.0,0,0,0.06815052894269198,0,0.0,Low,0
239,23,DEBIT,6626.64,C7155878,10440.68,3814.04,C4993024,2364.81,8991.45,6626.64,6626.64,0.6347,0,1,0,0,0,2,8.799004062044181,9.253560768030699,0.0,0.0,0,0,0.6346335072517066,0,0.0,Low,0
197,5,TRANSFER,2592.57,C4495746,2744.52,151.95,C4521220,18942.34,21534.91,2592.57,2592.57,0.9446,0,1,0,0,0,4,7.860790583980523,7.91772577134,-1.7053025658242404e-13,0.0,0,0,0.944291063259419,1,0.0,Low,0
631,7,CASH_IN,497.95,C6815716,171240.88,171738.83,C3045351,14930.39,15428.34,-497.95,497.95,0.0029,0,0,1,0,0,0,6.212505890330322,12.0508323389419,-995.8999999999942,0.0,0,0,0.002907875106253213,0,0.0,Low,0
211,19,TRANSFER,39025.26,C8736853,16150.81,0.0,C3711832,14341.72,53366.98,16150.81,39025.26,2.4163,0,0,0,0,0,4,10.571990031857935,9.689787396674353,-22874.450000000004,0.0,1,0,2.4161539790277375,1,0.0,Low,0
553,1,CASH_OUT,3891.92,C8417224,6178.07,2286.15,C4006752,31685.31,35577.23,3891.92,3891.92,0.63,0,1,0,0,0,1,8.26691479769471,8.728923053690774,-4.547473508864641e-13,0.0,0,0,0.6298553018496311,1,0.0,Low,0
441,9,DEBIT,710.93,C4685451,21345.56,20634.63,C8284396,32887.57,33598.5,710.93,710.93,0.0333,0,0,0,0,0,2,6.567979591972036,9.968645881553105,0.0,0.0,0,0,0.033304195149007614,0,0.0,Low,0
680,8,CASH_OUT,3666.92,C5872647,17259.57,13592.65,C3571278,3297.96,6964.88,3666.92,3666.92,0.2125,0,0,0,0,0,1,8.20738002288769,9.756179988425847,0.0,0.0,0,0,0.2124448960839648,1,0.0,Low,0
372,12,TRANSFER,15339.66,C6652933,1170.24,0.0,C9347629,3521.16,18860.82,1170.24,15339.66,13.1081,0,0,0,0,0,4,9.638262098767546,7.065818295629311,-14169.42,0.0,1,0,13.096939995218742,1,0.0,Low,0
711,15,DEBIT,45546.36,C1841840,26213.71,0.0,C5098189,2600.53,48146.89,26213.71,45546.36,1.7375,0,0,0,0,0,2,10.726507942720861,10.174075982576571,-19332.65,0.0,1,0,1.7374352033648284,0,0.0,Low,0
491,11,CASH_OUT,295067.78,C5868584,397267.8,102200.02,C7602023,14696.06,0.0,295067.78,-14696.06,0.7427,1,0,1,0,1,1,12.5949637606885,12.892368408641016,-4.3655745685100555e-11,309763.84,0,1,0.7427408847611492,1,100.0,High,1
33,9,TRANSFER,6618.23,C6136103,15904.99,9286.76,C9639752,13692.06,20310.29,6618.23,6618.23,0.4161,0,0,0,0,0,4,8.797734327966637,9.674451046823307,0.0,0.0,0,0,0.4160841293122905,1,0.0,Low,0
241,1,TRANSFER,19716.03,C4109703,6090.8,0.0,C2119260,2698.53,22414.56,6090.8,19716.03,3.237,0,1,0,0,0,4,9.889238008294754,8.714698883535233,-13625.23,-3.637978807091713e-12,1,0,3.2364867526839354,1,0.0,Low,0
553,1,CASH_IN,7594.48,C1904195,291124.89,298719.37,C7934646,39535.76,47130.24,-7594.48,7594.48,0.0261,0,1,0,0,0,0,8.935308612506208,12.581511064288023,-15188.959999999963,7.275957614183426e-12,0,0,0.026086584054753767,0,0.0,Low,0
346,10,CASH_IN,7391.56,C8661677,4886.19,12277.75,C2177528,7510.79,14902.35,-7391.56,7391.56,1.5127,0,0,0,0,0,0,8.908229368027817,8.494372775172062,-14783.12,0.0,0,0,1.5124355713610482,0,0.0,Low,0
119,23,CASH_OUT,2995.61,C9613649,3991.29,995.68,C2829779,2350.3,5345.91,2995.61,2995.61,0.7505,0,1,0,0,0,1,8.005236928718872,8.292120280083394,-1.1368683772161603e-13,0.0,0,0,0.7503487973068089,1,0.0,Low,0
647,23,CASH_IN,7545.52,C2169245,33796.62,41342.14,C6242660,608.42,8153.94,-7545.52,7545.52,0.2233,0,1,1,0,0,0,8.92884180883118,10.42814566479073,-15091.039999999997,9.094947017729282e-13,0,0,0.2232559570762675,0,0.0,Low,0
610,10,CASH_IN,1578.53,C8203994,9816.14,11394.67,C7096192,221369.2,222947.73,-1578.53,1578.53,0.1608,0,0,0,0,0,0,7.364882613414095,9.191885116566693,-3157.0600000000013,0.0,0,0,0.16079326565578164,0,0.0,Low,0
9,9,TRANSFER,15162.19,C9978194,79215.63,64053.44,C8647388,169732.72,184894.91,15162.19,15162.19,0.1914,0,0,0,0,0,4,9.626626059224312,11.27994153050838,0.0,0.0,0,0,0.1914016034259473,1,0.0,Low,0
682,10,CASH_OUT,7339.4,C4666744,6415.01,0.0,C2786749,99375.36,106714.76,6415.01,7339.4,1.1441,0,0,0,0,0,1,8.901148616036519,8.766551708148627,-924.3899999999994,0.0,1,0,1.1439196634668587,1,0.0,Low,0
664,16,PAYMENT,2855.17,C7752708,41210.61,38355.44,C4924324,949.83,3805.0,2855.17,2855.17,0.0693,0,0,1,0,0,3,7.957236845497527,10.626475291757055,0.0,0.0,0,0,0.06928071968069192,0,0.0,Low,0
257,17,TRANSFER,10923.22,C9110548,5622.14,0.0,C4016785,6280.35,17203.57,5622.14,10923.22,1.9429,0,0,0,0,0,4,9.298737621533977,8.634645505723677,-5301.079999999999,0.0,1,0,1.9425481136873701,1,0.0,Low,0
264,0,CASH_OUT,717.22,C4814502,12355.72,11638.5,C7060813,85913.53,86630.75,717.22,717.22,0.058,0,1,0,0,0,1,6.57677592880052,9.421955323625973,0.0,0.0,0,0,0.05804291106377745,1,0.0,Low,0
271,7,TRANSFER,70186.45,C8161897,208.93,0.0,C6673191,55597.64,125784.09,208.93,70186.45,335.9328,0,0,0,0,0,4,11.158924799102985,5.346774141816231,-69977.52,0.0,1,0,334.33263468775306,1,0.0,Low,0
702,6,CASH_OUT,8537.15,C2960788,6752.4,0.0,C2460977,1578.03,10115.18,6752.4,8537.15,1.2643,0,0,0,0,0,1,9.0522996356808,8.817801360754151,-1784.75,0.0,1,0,1.2641262179050552,1,0.0,Low,0
709,13,DEBIT,3351.14,C2136186,148683.37,145332.23,C3742543,2260.52,5611.66,3351.14,3351.14,0.0225,0,0,0,0,0,2,8.117354226839579,11.909581015962035,-2.9103830456733704e-11,0.0,0,0,0.022538616533802444,0,0.0,Low,0
551,23,CASH_IN,9146.25,C2579584,1596.31,10742.56,C1826257,56588.67,65734.92,-9146.25,9146.25,5.7296,0,1,0,0,0,0,9.121208566648345,7.376076243341017,-18292.5,0.0,0,0,5.726033143222042,0,0.0,Low,0
22,22,CASH_IN,10610.28,C9288173,83017.0,93627.28,C5134595,17926.52,28536.8,-10610.28,10610.28,0.1278,0,1,0,0,0,0,9.269672865236307,11.326812730736265,-21220.559999999998,3.637978807091713e-12,0,0,0.1278069816184442,0,0.0,Low,0
493,13,TRANSFER,2685.71,C8234350,8236.71,5551.0,C2141731,61791.4,64477.11,2685.71,2685.71,0.3261,0,0,1,0,0,4,7.896072675734751,9.01647767165729,-9.094947017729282e-13,0.0,0,0,0.32602628643154474,1,0.0,Low,0
512,8,PAYMENT,10066.66,C1444209,3124.31,0.0,C9450312,18344.39,28411.05,3124.31,10066.66,3.222,0,0,0,0,0,3,9.217083585323433,8.047288757250508,-6942.35,0.0,1,0,3.221011675641776,0,0.0,Low,0
114,18,CASH_IN,2028.15,C2679788,48557.15,50585.3,C4637329,4809.61,6837.76,-2028.15,2028.15,0.0418,0,0,0,0,0,0,7.615372265136643,10.790517327808322,-4056.300000000003,0.0,0,0,0.041767447894946574,0,0.0,Low,0
497,17,DEBIT,881.71,C7835453,12942.0,12060.29,C3960690,8607.44,9489.15,881.71,881.71,0.0681,0,0,1,0,0,2,6.782996720839324,9.468310380442437,0.0,1.8189894035458565e-12,0,0,0.06812253727883799,0,0.0,Low,0
572,20,CASH_OUT,40669.17,C4044819,33967.36,0.0,C8960663,5444.09,46113.26,33967.36,40669.17,1.1973,0,0,0,0,0,1,10.61325017887778,10.433184782096957,-6701.809999999998,-7.275957614183426e-12,1,0,1.197266220683012,1,0.0,Low,0
259,19,DEBIT,4245.02,C9225989,164931.67,160686.65,C6383639,624.93,4869.95,4245.02,4245.02,0.0257,0,0,0,0,0,2,8.353737352567698,12.013292608997272,2.9103830456733704e-11,9.094947017729282e-13,0,0,0.025737896561063373,0,0.0,Low,0
329,17,DEBIT,5518.41,C9192032,420141.06,414622.65,C7834395,1034.54,6552.95,5518.41,5518.41,0.0131,0,0,1,0,0,2,8.616026249500662,12.94834817116518,0.0,0.0,0,0,0.013134628796745557,0,0.0,Low,0
621,21,CASH_OUT,11945.86,C6360007,10585.28,0.0,C2372061,2432.89,14378.75,10585.28,11945.86,1.1285,0,0,0,0,0,1,9.388223761325527,9.267314102096476,-1360.58,0.0,1,0,1.128428494239714,1,0.0,Low,0
150,6,TRANSFER,33674.22,C3935018,129304.84,95630.62,C3996695,4507.98,38182.2,33674.22,33674.22,0.2604,0,0,1,0,0,4,10.424517534293601,11.769935730019952,0.0,0.0,0,0,0.2604230404442677,1,0.0,Low,0
302,14,CASH_OUT,1642.68,C6780148,18115.4,16472.72,C7462186,4019.36,5662.04,1642.68,1642.68,0.0907,0,0,1,0,0,1,7.404692909467953,9.80457288436169,0.0,0.0,0,0,0.09067364377028549,1,0.0,Low,0
557,5,DEBIT,4291.87,C8357257,12350.03,8058.16,C9637465,21090.66,25382.53,4291.87,4291.87,0.3475,0,1,0,0,0,2,8.364710785911875,9.421494739388185,9.094947017729282e-13,0.0,0,0,0.34749085703783406,0,0.0,Low,0
530,2,PAYMENT,12324.01,C2521165,7005.14,0.0,C8659581,13414.79,25738.8,7005.14,12324.01,1.7593,0,1,0,0,0,3,9.419385810269588,8.854542186429601,-5318.87,3.637978807091713e-12,1,0,1.7590299365984694,0,0.0,Low,0
567,15,TRANSFER,34713.62,C6954229,6611.64,0.0,C2442562,2945.89,37659.51,6611.64,34713.62,5.2504,0,0,0,0,0,4,10.454916202850637,8.796738247965115,-28101.980000000003,0.0,1,0,5.249585642043118,1,0.0,Low,0
651,3,DEBIT,1098.74,C9181065,175927.71,174828.97,C4852510,1150.83,2249.57,1098.74,1098.74,0.0062,0,1,1,0,0,2,7.002829067211811,12.077834135144435,0.0,-4.547473508864641e-13,0,0,0.006245370639050329,0,0.0,Low,0
704,8,CASH_OUT,4746.04,C6181685,37297.22,32551.18,C5873531,6124.05,10870.09,4746.04,4746.04,0.1272,0,0,0,0,0,1,8.465276544890369,10.526700883313591,0.0,0.0,0,0,0.12724575060150323,1,0.0,Low,0
273,9,CASH_IN,6662.59,C4770640,44305.74,50968.33,C6854021,20992.9,27655.49,-6662.59,6662.59,0.1504,0,0,0,0,0,0,8.804413657344119,10.698892088929957,-13325.180000000008,0.0,0,0,0.15037418686186346,0,0.0,Low,0
650,2,DEBIT,5810.51,C8772504,5204.42,0.0,C7084041,1264.41,7074.92,5204.42,5810.51,1.1165,0,1,1,0,0,2,8.66759571280843,8.557455669436326,-606.0900000000001,0.0,1,0,1.1162423012936515,0,0.0,Low,0
705,9,TRANSFER,64417.52,C8944326,33013.93,0.0,C4009801,28699.96,93117.48,33013.93,64417.52,1.9512,0,0,0,0,0,4,11.073156448389673,10.404715162378052,-31403.589999999997,0.0,1,0,1.9511633070250338,1,0.0,Low,0
22,22,TRANSFER,5903.09,C9302172,30564.57,24661.48,C1285866,110469.87,116372.96,5903.09,5903.09,0.1931,0,1,0,0,0,4,8.68340061006656,10.327629491070224,0.0,-1.4551915228366852e-11,0,0,0.19312873929718963,1,0.0,Low,0
96,0,CASH_OUT,7913.79,C8108871,6184.1,0.0,C5864018,3089.64,11003.43,6184.1,7913.79,1.2797,0,1,0,0,0,1,8.976488440061683,8.729898452844632,-1729.6899999999996,0.0,1,0,1.279492651695203,1,0.0,Low,0
467,11,CASH_IN,13419.47,C2753029,1858.23,15277.7,C6710645,98510.11,111929.58,-13419.47,13419.47,7.2216,0,0,1,0,0,0,9.504536432267098,7.52791770249987,-26838.940000000002,0.0,0,0,7.217756813304432,0,0.0,Low,0
455,23,PAYMENT,1643.02,C9598551,97921.07,96278.05,C7715910,17475.75,19118.77,1643.02,1643.02,0.0168,0,1,0,0,0,3,7.404899740992248,11.491927237228595,0.0,0.0,0,0,0.016778852816326288,0,0.0,Low,0
577,1,PAYMENT,4559.43,C7102779,56694.81,52135.38,C4424900,1217.66,5777.09,4559.43,4559.43,0.0804,0,1,0,0,0,3,8.425172196308246,10.945455589278042,0.0,0.0,0,0,0.08041917030553053,0,0.0,Low,0
216,0,CASH_OUT,18736.77,C5174514,36098.46,17361.69,C6890006,41324.98,60061.75,18736.77,18736.77,0.519,0,1,0,0,0,1,9.83829655191344,10.49403318576034,0.0,0.0,0,0,0.5190318636345254,1,0.0,Low,0
611,11,CASH_IN,7413.93,C8211770,38040.32,45454.25,C5885054,32740.96,40154.89,-7413.93,7413.93,0.1949,0,0,0,0,0,0,8.911250814203804,10.546428216372743,-14827.86,0.0,0,0,0.19489150218762125,0,0.0,Low,0
648,0,CASH_IN,17231.64,C5370099,69707.98,86939.62,C9866836,3627.41,20859.05,-17231.64,17231.64,0.2472,0,1,1,0,0,0,9.754560538910761,11.152084426326343,-34463.28,0.0,0,0,0.24719397701702134,0,0.0,Low,0
372,12,PAYMENT,9212.08,C5338514,20316.17,11104.09,C2204041,5498.47,14710.55,9212.08,9212.08,0.4534,0,0,0,0,0,3,9.128379492453409,9.919221620339677,-1.8189894035458565e-12,0.0,0,0,0.4534135413544308,0,0.0,Low,0
453,21,PAYMENT,1238.61,C5425089,23953.32,22714.71,C5465493,1634.24,2872.85,1238.61,1238.61,0.0517,0,0,0,0,0,3,7.122552092999479,10.083903962356187,0.0,0.0,0,0,0.05170716597256778,0,0.0,Low,0
412,4,CASH_IN,5814.81,C1241148,9158.17,14972.98,C8572876,2802.78,8617.59,-5814.81,5814.81,0.6349,0,1,0,0,0,0,8.66833535017904,9.122510842209007,-11629.619999999999,0.0,0,0,0.6348621108681246,0,0.0,Low,0
558,6,TRANSFER,35058.01,C8305021,63072.86,28014.85,C2195044,1327.79,36385.8,35058.01,35058.01,0.5558,0,0,0,0,0,4,10.464787920769073,11.052061699624167,0.0,0.0,0,0,0.5558247109024246,1,0.0,Low,0
611,11,TRANSFER,10317.2,C5741447,10717.09,399.89,C3814879,2510.88,12828.08,10317.2,10317.2,0.9627,0,0,0,0,0,4,9.241664605218208,9.279688247108549,-5.684341886080801e-13,1.8189894035458565e-12,0,0,0.9625968806009281,1,0.0,Low,0
503,23,CASH_IN,15122.43,C6016925,41411.44,56533.87,C2131402,1869.84,16992.27,-15122.43,15122.43,0.3652,0,1,1,0,0,0,9.624000475858386,10.63133659776919,-30244.86,0.0,0,0,0.36516636063946,0,0.0,Low,0
701,5,PAYMENT,3787.16,C2370574,4089.5,302.34,C1226776,38665.39,42452.55,3787.16,3787.16,0.9261,0,1,0,0,0,3,8.239635692062306,8.316422490953753,1.7053025658242404e-13,0.0,0,0,0.9258428065028724,0,0.0,Low,0
653,5,TRANSFER,30460.9,C2988528,6182.67,0.0,C5217155,27171.05,57631.95,6182.67,30460.9,4.9268,0,1,1,0,0,4,10.324232001391517,8.729667225324617,-24278.230000000003,0.0,1,0,4.926022895788424,1,0.0,Low,0
698,2,PAYMENT,339.66,C1413527,1832.0,1492.34,C9266901,33235.41,33575.07,339.66,339.66,0.1854,0,1,0,0,0,3,5.830884912432431,7.513709247839705,0.0,7.275957614183426e-12,0,0,0.18530278232405895,0,0.0,Low,0
361,1,DEBIT,2527.95,C5439226,2712.82,184.87,C2915995,3138.93,5666.88,2527.95,2527.95,0.9319,0,1,0,0,0,2,7.835559475814183,7.906112515424544,3.410605131648481e-13,-9.094947017729282e-13,0,0,0.9315098274756615,0,0.0,Low,0
58,10,CASH_IN,15426.82,C3907560,366126.11,381552.93,C7615794,5526.23,20953.05,-15426.82,15426.82,0.0421,0,0,0,0,0,0,9.643927652161276,12.810735847172493,-30853.640000000014,0.0,0,0,0.04213514809105504,0,0.0,Low,0
694,22,CASH_OUT,10738.12,C1769813,14131.36,3393.24,C6838278,2439.52,13177.64,10738.12,10738.12,0.7599,0,1,0,0,0,1,9.281648428020574,9.556222482255906,0.0,1.8189894035458565e-12,0,0,0.7598249690780592,1,0.0,Low,0
520,16,CASH_IN,4790.82,C9211289,14249.52,19040.34,C8715834,7965.05,12755.87,-4790.82,4790.82,0.3362,0,0,0,0,0,0,8.474665576485453,9.564548676259077,-9581.64,-1.8189894035458565e-12,0,0,0.33618562691045656,0,0.0,Low,0
678,6,DEBIT,1026.02,C9900428,99478.26,98452.24,C7831652,2637.14,3663.16,1026.02,1026.02,0.0103,0,0,0,0,0,2,6.934416683935628,11.507704459208531,-1.4551915228366852e-11,0.0,0,0,0.010313908647893038,0,0.0,Low,0
192,0,PAYMENT,863.23,C2822052,103598.21,102734.98,C1671543,2916.17,3779.4,863.23,863.23,0.0083,0,1,0,0,0,3,6.761838937081841,11.54828498329582,1.4551915228366852e-11,0.0,0,0,0.00833239944590311,0,0.0,Low,0
340,4,DEBIT,460.63,C5557103,26280.69,25820.06,C2605905,23429.85,23890.48,460.63,460.63,0.0175,0,1,0,0,0,2,6.1347637044165335,10.176627777989054,-3.637978807091713e-12,0.0,0,0,0.017526650683422566,0,0.0,Low,0
170,2,DEBIT,3657.3,C6469281,153204.03,149546.73,C9345568,13299.62,16956.92,3657.3,3657.3,0.0239,0,1,0,0,0,2,8.204753837616439,11.939532368647813,0.0,3.637978807091713e-12,0,0,0.023871931619999683,0,0.0,Low,0
572,20,PAYMENT,29187.6,C8969473,5369.69,0.0,C9310202,379.47,29567.07,5369.69,29187.6,5.4356,0,0,0,0,0,3,10.281533501067269,8.588711670868681,-23817.91,0.0,1,0,5.434608960859778,0,0.0,Low,0
219,3,PAYMENT,2011.44,C7702344,30293.01,28281.57,C6025199,3019495.64,3021507.08,2011.44,2011.44,0.0664,0,1,0,0,0,3,7.6071031951836865,10.318705282185286,0.0,0.0,0,0,0.06639728447967107,0,0.0,Low,0
655,7,TRANSFER,16724.78,C1889698,93350.14,76625.36,C3723548,10687.76,27412.54,16724.78,16724.78,0.1792,0,0,1,0,0,4,9.72470652068027,11.444123361000283,0.0,0.0,0,0,0.17915989028093282,1,0.0,Low,0
676,4,CASH_IN,137694.42,C3411043,20492.71,158187.13,C8782447,79763.22,217457.64,-137694.42,137694.42,6.7192,0,1,0,0,0,0,11.832799423451904,9.927873288776476,-275388.84,0.0,0,0,6.718862519280307,0,0.0,Low,0
701,5,TRANSFER,1895.69,C9893848,27083.82,25188.13,C5286023,20851.93,22747.62,1895.69,1895.69,0.07,0,1,0,0,0,4,7.547865540661305,10.206728702325039,0.0,0.0,0,0,0.06999086573217027,1,0.0,Low,0
80,8,CASH_IN,1997.65,C6393544,17547.57,19545.22,C5429596,5098.84,7096.49,-1997.65,1997.65,0.1138,0,0,0,0,0,0,7.600227231627015,9.772727744092734,-3995.300000000001,0.0,0,0,0.11383548631028056,0,0.0,Low,0
214,22,CASH_OUT,1823.56,C3593933,4383.25,2559.69,C5912378,22336.09,24159.65,1823.56,1823.56,0.416,0,1,0,0,0,1,7.509094141057894,8.385773852549402,0.0,0.0,0,0,0.4159343103153333,1,0.0,Low,0
502,22,TRANSFER,218254.58,C5770464,42085.25,0.0,C7984386,9931.55,228186.13,42085.25,218254.58,5.186,0,1,1,0,0,4,12.293422040385327,10.647476362998574,-176169.33,-2.9103830456733704e-11,1,1,5.185888027562446,1,0.0,Low,0
157,13,TRANSFER,4590.04,C4012439,3245.59,0.0,C3627379,250.16,4840.2,3245.59,4590.04,1.4142,0,0,1,0,0,4,8.431861856910025,8.085360493726618,-1344.4499999999998,0.0,1,0,1.4138034060352553,1,0.0,Low,0
122,2,TRANSFER,1723.09,C2558560,16225.21,14502.12,C6554543,3469.4,5192.49,1723.09,1723.09,0.1062,0,1,1,0,0,4,7.452454654037382,9.694383115062806,-1.8189894035458565e-12,0.0,0,0,0.10619177244717035,1,0.0,Low,0
474,18,PAYMENT,1950.36,C7113593,21812.62,19862.26,C4562739,10498.87,12449.23,1950.36,1950.36,0.0894,0,0,1,0,0,3,7.576281844359835,9.990289824331457,0.0,1.8189894035458565e-12,0,0,0.08941019418143344,0,0.0,Low,0
366,6,DEBIT,5540.54,C3160378,280563.82,275023.28,C7188919,4034.0,9574.54,5540.54,5540.54,0.0197,0,0,0,0,0,2,8.62002771945186,12.54456006459235,0.0,0.0,0,0,0.019747807298149497,0,0.0,Low,0
125,5,CASH_IN,17247.12,C3927842,3748.12,20995.24,C1620379,27123.23,44370.35,-17247.12,17247.12,4.6015,0,1,1,0,0,0,9.755458431012908,8.22927642475926,-34494.240000000005,0.0,0,0,4.600311539774667,0,0.0,Low,0
290,2,TRANSFER,11087.8,C1513446,2974.63,0.0,C9289964,2799.4,13887.2,2974.63,11087.8,3.7275,0,1,1,0,0,4,9.313690868899144,7.998211060266632,-8113.169999999999,-1.8189894035458565e-12,1,0,3.7262025184582757,1,0.0,Low,0
323,11,CASH_IN,17219.22,C2824584,4907.29,22126.51,C8202738,22663.49,39882.71,-17219.22,17219.22,3.5089,0,0,1,0,0,0,9.753839553742155,8.498680891289785,-34438.44,7.275957614183426e-12,0,0,3.5081912437936635,0,0.0,Low,0
172,4,TRANSFER,15160.64,C8857682,41218.59,26057.95,C1501904,27037.96,42198.6,15160.64,15160.64,0.3678,0,1,0,0,0,4,9.626523832764915,10.626668907767131,-3.637978807091713e-12,0.0,0,0,0.3678018146226103,1,0.0,Low,0
714,18,TRANSFER,32424.19,C5080960,6886.06,0.0,C8834596,14947.11,47371.3,6886.06,32424.19,4.7087,0,0,0,0,0,4,10.386690868843653,8.83739956757296,-25538.129999999997,0.0,1,0,4.707987152718285,1,0.0,Low,0
237,21,TRANSFER,1790.74,C3063936,14539.3,12748.56,C9029785,8748.59,10539.33,1790.74,1790.74,0.1232,0,0,0,0,0,4,7.4909424937226925,9.584679383611935,0.0,0.0,0,0,0.1231570187685261,1,0.0,Low,0
125,5,DEBIT,2628.78,C7345120,1549.54,0.0,C4150173,7480.32,10109.1,1549.54,2628.78,1.6965,0,1,1,0,0,2,7.874655471482824,7.346358536337373,-1079.2400000000002,0.0,1,0,1.6953964425296995,0,0.0,Low,0
447,15,PAYMENT,4392.03,C7141442,3152.38,0.0,C2830531,7920.56,12312.59,3152.38,4392.03,1.3932,0,0,0,0,0,3,8.387774472998672,8.056230172422643,-1239.6499999999996,0.0,1,0,1.3928007407924194,0,0.0,Low,0
384,0,CASH_OUT,4816.35,C1445025,27891.1,23074.75,C2570136,1088.47,5904.82,4816.35,4816.35,0.1727,0,1,0,0,0,1,8.479979263322194,10.236098773591896,0.0,9.094947017729282e-13,0,0,0.17267792672477156,1,0.0,Low,0
213,21,PAYMENT,1686.42,C6269526,43959.14,42272.72,C3768893,1197.99,2884.41,1686.42,1686.42,0.0384,0,0,0,0,0,3,7.430956014215511,10.691038593225862,0.0,0.0,0,0,0.038362480192283284,0,0.0,Low,0
370,10,TRANSFER,3059.3,C9845931,86226.67,83167.37,C1161668,75958.23,79017.53,3059.3,3059.3,0.0355,0,0,0,0,0,4,8.026268229356583,11.364746402822867,0.0,0.0,0,0,0.03547933047477683,1,0.0,Low,0
499,19,PAYMENT,742.97,C6173901,11975.13,11232.16,C4506727,23201.03,23944.0,742.97,742.97,0.062,0,0,1,0,0,3,6.612000711439469,9.39067078108397,0.0,0.0,0,0,0.06203756973245949,0,0.0,Low,0
279,15,DEBIT,5224.65,C8848507,7257.28,2032.63,C1769172,2673.85,7898.5,5224.65,5224.65,0.7199,0,0,0,0,0,2,8.56133447100961,8.889898165149594,0.0,0.0,0,0,0.7198192960315667,0,0.0,Low,0
673,1,CASH_IN,34754.33,C8475360,17405.32,52159.65,C6550150,27112.28,61866.61,-34754.33,34754.33,1.9968,0,1,0,0,0,0,10.456088220526194,9.764588637645593,-69508.66,0.0,0,0,1.996650067331866,0,0.0,Low,0
311,23,CASH_OUT,12018.57,C7918858,121953.54,109934.97,C7549819,6340.61,18359.18,12018.57,12018.57,0.0986,0,1,1,0,0,1,9.394291433738822,11.71140363132339,0.0,0.0,0,0,0.09854959069174465,1,0.0,Low,0
343,7,DEBIT,20439.58,C7278904,28707.66,8268.08,C1847940,7789.22,28228.8,20439.58,20439.58,0.712,0,0,0,0,0,2,9.925277419648912,10.26495409839298,-1.8189894035458565e-12,3.637978807091713e-12,0,0,0.7119656577492646,0,0.0,Low,0
290,2,TRANSFER,7718.52,C6906093,6952.63,0.0,C2857569,17943.82,25662.34,6952.63,7718.52,1.1102,0,1,1,0,0,4,8.95150746492,8.847019104364815,-765.8900000000003,0.0,1,0,1.1099986625690468,1,0.0,Low,0
393,9,CASH_OUT,3962.38,C3696823,12664.88,8702.5,C7464560,2983.22,6945.6,3962.38,3962.38,0.3129,0,0,0,0,0,1,8.284852475547902,9.446667042848643,0.0,0.0,0,0,0.3128389026265842,1,0.0,Low,0
700,4,CASH_OUT,8567.65,C7905420,93589.21,85021.56,C9309903,18097.76,26665.41,8567.65,8567.65,0.0915,0,1,0,0,0,1,9.055865472928886,11.446681062978254,1.4551915228366852e-11,-3.637978807091713e-12,0,0,0.09154429720800925,1,0.0,Low,0
275,11,CASH_OUT,12999.85,C5312348,3567.82,0.0,C1307059,1668.25,14668.1,3567.82,12999.85,3.6436,0,0,0,0,0,1,9.472770018921578,8.179990287922987,-9432.03,0.0,1,0,3.642618568602507,1,0.0,Low,0
473,17,TRANSFER,24830.13,C9351555,47959.02,23128.89,C8059777,2011.34,26841.47,24830.13,24830.13,0.5177,0,0,1,0,0,4,10.119853386931046,10.778123026155543,-3.637978807091713e-12,0.0,0,0,0.5177255972787335,1,0.0,Low,0
498,18,TRANSFER,121766.89,C5549361,164794.81,43027.92,C6560591,2177.78,123944.67,121766.89,121766.89,0.7389,0,0,1,0,0,4,11.70987197060189,12.012462471377011,0.0,0.0,0,0,0.73889554594865,1,0.0,Low,0
364,4,TRANSFER,1744.51,C1312213,18510.57,16766.06,C1753595,6571.18,8315.69,1744.51,1744.51,0.0942,0,1,0,0,0,4,7.464802055546153,9.826151220987361,0.0,0.0,0,0,0.09423890032017813,1,0.0,Low,0
551,23,CASH_IN,13003.15,C3776175,7020.04,20023.19,C5375456,12011.89,25015.04,-13003.15,13003.15,1.8523,0,1,0,0,0,0,9.473023816269604,8.856666634195152,-26006.3,0.0,0,0,1.8520261955493773,0,0.0,Low,0
